TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:27:20,12452.22,152.9332,-2342.602,8.987231,310.7669,359.1699,12451.96,152.4619,-2342.481,6.183412,314.3803,91.95754,12452.07,152.468,-2342.381,3.476517,305.7684,270.3399
02/20/2020 11:27:20,12452.22,152.933,-2342.603,8.873184,310.7896,359.1863,12451.96,152.4615,-2342.481,6.262964,314.5405,91.6908,12452.07,152.4677,-2342.381,3.44679,305.7488,270.3914
02/20/2020 11:27:20,12452.22,152.9328,-2342.603,8.810893,310.81,359.1983,12451.96,152.4615,-2342.481,6.261642,314.5596,91.68705,12452.07,152.4677,-2342.381,3.411564,305.7333,270.4371
02/20/2020 11:27:20,12452.22,152.9327,-2342.603,8.80877,310.8467,359.1768,12451.96,152.4617,-2342.481,6.262208,314.5576,91.69082,12452.07,152.4677,-2342.381,3.38261,305.7238,270.4896
02/20/2020 11:27:20,12452.22,152.9324,-2342.603,8.912697,310.8937,359.1705,12451.96,152.462,-2342.481,6.255399,314.4634,91.74561,12452.07,152.4678,-2342.381,3.369208,305.7277,270.5205
02/20/2020 11:27:20,12452.22,152.9322,-2342.604,9.125536,310.942,359.175,12451.96,152.4632,-2342.48,6.165896,314.2548,91.91373,12452.07,152.468,-2342.381,3.367234,305.7363,270.5276
02/20/2020 11:27:21,12452.22,152.932,-2342.604,9.428236,310.9636,359.195,12451.96,152.4646,-2342.48,6.153758,313.7884,92.62762,12452.07,152.4682,-2342.381,3.370682,305.7424,270.5252
02/20/2020 11:27:21,12452.22,152.9319,-2342.604,9.788682,310.9329,359.2118,12451.95,152.4657,-2342.481,6.373109,313.3431,93.47762,12452.07,152.4684,-2342.381,3.373754,305.7494,270.5226
02/20/2020 11:27:21,12452.22,152.9319,-2342.604,10.10527,310.8612,359.2295,12451.95,152.4666,-2342.48,6.60273,312.8369,94.04715,12452.07,152.4686,-2342.381,3.374101,305.7541,270.5223
02/20/2020 11:27:21,12452.22,152.9315,-2342.605,10.41405,310.7378,359.2266,12451.95,152.4681,-2342.48,6.618426,312.0345,94.40238,12452.07,152.4687,-2342.381,3.368778,305.7601,270.526
02/20/2020 11:27:21,12452.22,152.9309,-2342.605,10.74411,310.6077,359.1884,12451.95,152.469,-2342.479,6.228183,312.183,93.97569,12452.07,152.4688,-2342.381,3.362735,305.7654,270.5309
02/20/2020 11:27:21,12452.22,152.9302,-2342.606,11.17846,310.4305,359.157,12451.95,152.4715,-2342.478,5.607311,312.5218,93.30036,12452.07,152.469,-2342.381,3.353897,305.774,270.5331
02/20/2020 11:27:21,12452.22,152.9297,-2342.606,11.69549,310.2399,359.1397,12451.94,152.4754,-2342.475,4.921546,313.0184,92.67406,12452.07,152.4693,-2342.381,3.344741,305.7714,270.5511
02/20/2020 11:27:21,12452.22,152.9296,-2342.607,12.3017,310.0186,359.1561,12451.94,152.4776,-2342.473,4.694024,313.4745,92.41615,12452.07,152.4698,-2342.381,3.345131,305.7295,270.6524
02/20/2020 11:27:21,12452.22,152.9297,-2342.607,12.81801,309.7507,359.1353,12451.94,152.481,-2342.471,4.455104,313.4507,92.34491,12452.07,152.4702,-2342.382,3.304594,305.6365,270.8773
