TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.025267,275.6168,0.6584886,12451.94,152.4705,-2342.796,2.083344,282.3006,89.19256,12451.94,152.4532,-2342.562,353.6317,271.563,279.9778
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.026981,275.6276,0.6654086,12451.94,152.4706,-2342.796,2.084448,282.2973,89.20013,12451.94,152.4532,-2342.562,353.632,271.5629,279.9776
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.024553,275.6476,0.6740334,12451.94,152.4706,-2342.796,2.088251,282.2975,89.2228,12451.94,152.4532,-2342.562,353.6318,271.5632,279.9778
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.023932,275.655,0.6789839,12451.93,152.4706,-2342.796,2.088039,282.2966,89.2378,12451.94,152.4532,-2342.562,353.6321,271.5629,279.9776
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.023005,275.6806,0.6713584,12451.93,152.4707,-2342.796,2.085844,282.2952,89.24643,12451.94,152.4533,-2342.562,353.6322,271.563,279.9774
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.037989,275.6849,0.676935,12451.93,152.4707,-2342.796,2.07858,282.2934,89.25002,12451.94,152.4533,-2342.562,353.6319,271.5633,279.9775
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.055277,275.6968,0.6982735,12451.93,152.4707,-2342.796,2.07227,282.295,89.24449,12451.94,152.4533,-2342.562,353.6318,271.5638,279.9777
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.060538,275.7072,0.6898126,12451.93,152.4707,-2342.796,2.077244,282.314,89.25175,12451.94,152.4533,-2342.562,353.632,271.5633,279.9772
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.074298,275.7176,0.6745023,12451.94,152.4707,-2342.796,2.084166,282.3414,89.26604,12451.94,152.4533,-2342.562,353.6328,271.5629,279.9765
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.070674,275.7542,0.6760943,12451.94,152.4707,-2342.796,2.081348,282.3819,89.28101,12451.94,152.4533,-2342.562,353.6322,271.563,279.9775
02/20/2020 11:16:10,12452.19,152.9506,-2342.707,6.058539,275.8051,0.7102754,12451.94,152.4707,-2342.796,2.067882,282.4381,89.27198,12451.94,152.4533,-2342.562,353.6317,271.5628,279.9787
02/20/2020 11:16:10,12452.19,152.9505,-2342.707,6.036236,275.9166,0.7512006,12451.94,152.4707,-2342.796,2.047867,282.4514,89.24693,12451.94,152.4533,-2342.562,353.6318,271.5627,279.978
02/20/2020 11:16:10,12452.19,152.9506,-2342.706,6.065268,276.0875,0.7766185,12451.94,152.4707,-2342.796,2.041899,282.4491,89.20717,12451.94,152.4532,-2342.562,353.6313,271.5626,279.9777
02/20/2020 11:16:10,12452.19,152.9505,-2342.706,6.052407,276.3281,0.7476697,12451.94,152.4707,-2342.796,2.046418,282.4595,89.19866,12451.94,152.4533,-2342.562,353.6304,271.5671,279.9712
02/20/2020 11:16:10,12452.19,152.9507,-2342.705,6.036062,276.6394,0.6892451,12451.94,152.4707,-2342.796,2.059296,282.5034,89.2157,12451.94,152.4532,-2342.562,353.6318,271.5675,279.9719
02/20/2020 11:16:10,12452.19,152.9507,-2342.705,6.012678,277.0115,0.6753492,12451.93,152.4707,-2342.796,2.069709,282.5595,89.23459,12451.94,152.4532,-2342.562,353.6339,271.5686,279.9717
02/20/2020 11:16:10,12452.19,152.9505,-2342.704,5.967336,277.3796,0.6904104,12451.93,152.4707,-2342.795,2.074515,282.5951,89.22531,12451.94,152.4532,-2342.562,353.635,271.57,279.972
02/20/2020 11:16:10,12452.19,152.9505,-2342.703,5.946866,277.8185,0.6959441,12451.94,152.4707,-2342.795,2.059009,282.6362,89.20678,12451.94,152.4531,-2342.562,353.6381,271.5713,279.9704
02/20/2020 11:16:10,12452.19,152.9506,-2342.702,5.939409,278.3369,0.6861293,12451.94,152.4708,-2342.795,2.024924,282.6967,89.15396,12451.94,152.4532,-2342.562,353.6394,271.5701,279.9681
02/20/2020 11:16:10,12452.19,152.9505,-2342.701,5.919491,278.9173,0.6849122,12451.94,152.4709,-2342.795,1.987066,282.7095,89.09286,12451.94,152.4532,-2342.562,353.635,271.5679,279.9718
02/20/2020 11:16:10,12452.19,152.9505,-2342.7,5.921937,279.5742,0.6836562,12451.94,152.4709,-2342.795,1.949837,282.729,89.03599,12451.94,152.4532,-2342.562,353.6347,271.5616,279.9817
02/20/2020 11:16:10,12452.19,152.9507,-2342.699,5.906982,280.3116,0.6678944,12451.94,152.4711,-2342.795,1.914302,282.7755,88.9949,12451.94,152.4532,-2342.562,353.6283,271.5556,279.9934
